<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RUBUSD;D;20180409;000000;0.0171600;0.0171680;0.0164400;0.0164440;236
RUBUSD;D;20180410;000000;0.0164450;0.0165490;0.0155930;0.0158610;293
RUBUSD;D;20180411;000000;0.0158010;0.0159850;0.0153270;0.0159730;294
RUBUSD;D;20180412;000000;0.0159560;0.0162490;0.0157950;0.0160760;293
RUBUSD;D;20180413;000000;0.0161040;0.0162590;0.0160080;0.0160480;293
RUBUSD;D;20180414;000000;0.0160440;0.0160680;0.0160440;0.0160680;8
RUBUSD;D;20180415;000000;0.0160700;0.0160800;0.0159290;0.0159290;22
RUBUSD;D;20180416;000000;0.0159290;0.0163370;0.0157870;0.0163070;244
RUBUSD;D;20180417;000000;0.0163070;0.0163630;0.0160930;0.0162010;239
RUBUSD;D;20180418;000000;0.0162000;0.0164080;0.0160970;0.0163840;243
RUBUSD;D;20180419;000000;0.0163830;0.0164380;0.0162950;0.0163650;248
RUBUSD;D;20180420;000000;0.0163340;0.0163720;0.0161920;0.0162390;243
RUBUSD;D;20180421;000000;0.0162440;0.0162440;0.0162400;0.0162400;12
RUBUSD;D;20180422;000000;0.0162720;0.0162720;0.0162530;0.0162530;8
RUBUSD;D;20180423;000000;0.0161810;0.0163400;0.0160290;0.0161200;269
RUBUSD;D;20180424;000000;0.0161110;0.0162480;0.0161100;0.0161930;261
RUBUSD;D;20180425;000000;0.0161890;0.0162100;0.0159500;0.0159720;265
RUBUSD;D;20180426;000000;0.0159680;0.0160370;0.0158320;0.0158980;248
RUBUSD;D;20180427;000000;0.0158650;0.0160690;0.0158640;0.0160400;247
RUBUSD;D;20180428;000000;0.0160380;0.0160870;0.0160260;0.0160870;19
RUBUSD;D;20180429;000000;0.0160490;0.0161290;0.0159170;0.0159310;23
RUBUSD;D;20180430;000000;0.0159310;0.0160280;0.0157840;0.0158270;282
RUBUSD;D;20180501;000000;0.0158330;0.0158380;0.0156330;0.0156660;293
RUBUSD;D;20180502;000000;0.0156660;0.0157720;0.0155380;0.0155640;293
RUBUSD;D;20180503;000000;0.0155540;0.0158540;0.0155540;0.0158160;293
RUBUSD;D;20180504;000000;0.0158260;0.0159850;0.0157020;0.0159450;292
RUBUSD;D;20180505;000000;0.0159590;0.0159590;0.0159270;0.0159480;18
RUBUSD;D;20180506;000000;0.0159500;0.0159500;0.0159190;0.0159310;14
RUBUSD;D;20180507;000000;0.0158850;0.0159860;0.0158240;0.0158450;245
RUBUSD;D;20180508;000000;0.0158440;0.0158930;0.0156690;0.0157680;247
RUBUSD;D;20180509;000000;0.0157630;0.0158350;0.0155960;0.0158250;247
RUBUSD;D;20180510;000000;0.0157940;0.0161860;0.0157880;0.0161390;243
RUBUSD;D;20180511;000000;0.0161250;0.0162140;0.0160760;0.0160990;247
RUBUSD;D;20180512;000000;0.0161010;0.0161090;0.0161010;0.0161020;19
RUBUSD;D;20180513;000000;0.0161020;0.0162050;0.0160850;0.0162050;16
RUBUSD;D;20180514;000000;0.0161850;0.0161940;0.0160370;0.0161180;291
RUBUSD;D;20180515;000000;0.0161080;0.0161360;0.0158870;0.0160000;294
RUBUSD;D;20180516;000000;0.0160100;0.0161760;0.0159180;0.0161500;241
RUBUSD;D;20180517;000000;0.0161510;0.0161810;0.0160270;0.0160310;240
RUBUSD;D;20180518;000000;0.0160320;0.0161200;0.0159080;0.0159830;243
RUBUSD;D;20180519;000000;0.0159840;0.0160260;0.0159840;0.0159970;9
RUBUSD;D;20180520;000000;0.0160210;0.0160210;0.0159910;0.0159910;18
RUBUSD;D;20180521;000000;0.0159910;0.0162020;0.0159100;0.0161950;294
RUBUSD;D;20180522;000000;0.0161930;0.0163530;0.0161530;0.0162810;293
RUBUSD;D;20180523;000000;0.0162880;0.0162880;0.0161390;0.0162560;294
RUBUSD;D;20180524;000000;0.0162570;0.0162620;0.0161630;0.0161930;293
RUBUSD;D;20180525;000000;0.0161830;0.0162100;0.0159920;0.0160130;293
RUBUSD;D;20180526;000000;0.0160710;0.0160710;0.0160220;0.0160220;18
RUBUSD;D;20180527;000000;0.0160040;0.0160920;0.0160040;0.0160220;23
RUBUSD;D;20180528;000000;0.0160670;0.0160670;0.0159540;0.0159960;292
RUBUSD;D;20180529;000000;0.0160000;0.0160250;0.0158420;0.0158560;243
RUBUSD;D;20180530;000000;0.0158530;0.0160780;0.0158470;0.0160530;244
RUBUSD;D;20180531;000000;0.0160540;0.0160910;0.0159460;0.0159770;257
RUBUSD;D;20180601;000000;0.0159700;0.0160870;0.0159570;0.0160150;294
RUBUSD;D;20180602;000000;0.0160260;0.0160260;0.0160220;0.0160220;12
RUBUSD;D;20180603;000000;0.0160780;0.0160780;0.0160690;0.0160690;13
RUBUSD;D;20180604;000000;0.0160950;0.0161240;0.0160170;0.0160630;289
RUBUSD;D;20180605;000000;0.0160590;0.0161120;0.0159660;0.0160350;251
RUBUSD;D;20180606;000000;0.0160380;0.0161900;0.0160340;0.0161320;244
RUBUSD;D;20180607;000000;0.0161290;0.0161860;0.0159290;0.0159770;252
RUBUSD;D;20180608;000000;0.0159790;0.0160100;0.0158470;0.0160010;290
RUBUSD;D;20180609;000000;0.0160020;0.0160090;0.0159900;0.0159950;17
RUBUSD;D;20180610;000000;0.0159800;0.0160350;0.0159670;0.0159670;16
RUBUSD;D;20180611;000000;0.0159670;0.0160490;0.0158420;0.0158690;290
RUBUSD;D;20180612;000000;0.0158740;0.0159160;0.0157840;0.0158190;293
RUBUSD;D;20180613;000000;0.0158060;0.0159970;0.0155930;0.0159530;294
RUBUSD;D;20180614;000000;0.0159260;0.0160750;0.0159130;0.0159380;293
RUBUSD;D;20180615;000000;0.0159370;0.0159630;0.0157480;0.0157840;289
RUBUSD;D;20180616;000000;0.0157920;0.0157920;0.0157870;0.0157870;7
RUBUSD;D;20180617;000000;0.0157980;0.0157980;0.0157980;0.0157980;6
RUBUSD;D;20180618;000000;0.0158800;0.0158800;0.0156340;0.0157300;290
RUBUSD;D;20180619;000000;0.0157300;0.0157480;0.0155250;0.0156030;290
RUBUSD;D;20180620;000000;0.0155990;0.0157200;0.0155990;0.0156630;291
RUBUSD;D;20180621;000000;0.0156730;0.0156990;0.0156010;0.0156550;295
RUBUSD;D;20180622;000000;0.0156610;0.0158700;0.0155630;0.0158400;291
RUBUSD;D;20180623;000000;0.0158080;0.0158360;0.0158080;0.0158360;14
RUBUSD;D;20180624;000000;0.0158700;0.0158700;0.0158410;0.0158410;10
RUBUSD;D;20180625;000000;0.0158240;0.0159090;0.0157450;0.0158540;255
RUBUSD;D;20180626;000000;0.0158480;0.0158980;0.0157350;0.0158140;264
RUBUSD;D;20180627;000000;0.0157900;0.0158510;0.0157310;0.0157650;255
RUBUSD;D;20180628;000000;0.0157880;0.0158770;0.0157120;0.0158770;259
RUBUSD;D;20180629;000000;0.0158670;0.0159210;0.0157690;0.0158660;289
RUBUSD;D;20180630;000000;0.0158830;0.0158830;0.0158710;0.0158710;15
RUBUSD;D;20180701;000000;0.0158790;0.0158790;0.0157740;0.0158290;23
RUBUSD;D;20180702;000000;0.0158430;0.0158430;0.0156730;0.0157250;294
RUBUSD;D;20180703;000000;0.0157180;0.0157990;0.0156340;0.0157880;288
RUBUSD;D;20180704;000000;0.0157850;0.0158250;0.0157400;0.0157720;287
RUBUSD;D;20180705;000000;0.0157480;0.0158340;0.0157240;0.0157890;289
RUBUSD;D;20180706;000000;0.0157940;0.0158410;0.0157390;0.0158370;287
RUBUSD;D;20180707;000000;0.0158240;0.0158400;0.0158240;0.0158400;7
RUBUSD;D;20180708;000000;0.0158430;0.0158550;0.0158430;0.0158480;12
RUBUSD;D;20180709;000000;0.0158370;0.0159700;0.0157370;0.0159570;251
RUBUSD;D;20180710;000000;0.0159740;0.0161690;0.0159200;0.0161360;259
RUBUSD;D;20180711;000000;0.0161290;0.0161570;0.0159690;0.0159970;245
RUBUSD;D;20180712;000000;0.0159670;0.0160890;0.0159620;0.0160110;237
RUBUSD;D;20180713;000000;0.0160100;0.0160510;0.0159070;0.0159310;239
RUBUSD;D;20180714;000000;0.0159350;0.0159350;0.0159130;0.0159350;13
RUBUSD;D;20180715;000000;0.0159380;0.0159890;0.0159380;0.0159890;12
RUBUSD;D;20180716;000000;0.0159300;0.0160440;0.0159300;0.0160080;237
RUBUSD;D;20180717;000000;0.0159750;0.0160230;0.0159150;0.0159150;239
RUBUSD;D;20180718;000000;0.0159140;0.0159200;0.0157790;0.0158230;265
RUBUSD;D;20180719;000000;0.0158190;0.0158330;0.0156300;0.0156650;243
RUBUSD;D;20180720;000000;0.0156730;0.0157420;0.0156280;0.0157020;285
RUBUSD;D;20180721;000000;0.0158860;0.0158860;0.0157110;0.0157110;7
RUBUSD;D;20180722;000000;0.0157010;0.0157060;0.0157010;0.0157050;23
RUBUSD;D;20180723;000000;0.0157340;0.0158250;0.0156600;0.0158040;287
RUBUSD;D;20180724;000000;0.0158050;0.0159000;0.0157010;0.0157410;290
RUBUSD;D;20180725;000000;0.0157390;0.0158930;0.0157230;0.0158930;289
RUBUSD;D;20180726;000000;0.0158700;0.0158810;0.0158000;0.0158340;259
RUBUSD;D;20180727;000000;0.0158350;0.0159060;0.0158120;0.0158830;235
RUBUSD;D;20180728;000000;0.0159280;0.0159280;0.0158830;0.0158830;9
RUBUSD;D;20180729;000000;0.0158790;0.0158790;0.0158790;0.0158790;6
RUBUSD;D;20180730;000000;0.0159050;0.0160260;0.0158380;0.0160070;289
RUBUSD;D;20180731;000000;0.0160160;0.0160330;0.0159330;0.0159450;289
RUBUSD;D;20180801;000000;0.0159400;0.0159770;0.0158050;0.0158110;287
RUBUSD;D;20180802;000000;0.0158450;0.0158450;0.0156900;0.0157360;288
RUBUSD;D;20180803;000000;0.0157330;0.0157830;0.0156520;0.0156520;288
RUBUSD;D;20180804;000000;0.0156010;0.0157420;0.0156010;0.0157420;15
RUBUSD;D;20180805;000000;0.0157420;0.0157570;0.0156840;0.0157250;25
RUBUSD;D;20180806;000000;0.0157250;0.0157460;0.0156280;0.0156280;291
RUBUSD;D;20180807;000000;0.0156340;0.0157260;0.0156340;0.0156900;279
RUBUSD;D;20180808;000000;0.0156960;0.0157140;0.0151870;0.0151870;289
RUBUSD;D;20180809;000000;0.0151930;0.0152070;0.0149440;0.0149500;287
RUBUSD;D;20180810;000000;0.0149550;0.0149900;0.0146810;0.0147180;242
RUBUSD;D;20180811;000000;0.0147370;0.0147370;0.0147210;0.0147210;14
RUBUSD;D;20180812;000000;0.0147230;0.0147230;0.0146450;0.0146780;23
RUBUSD;D;20180813;000000;0.0146780;0.0147730;0.0143710;0.0147490;262
RUBUSD;D;20180814;000000;0.0147570;0.0150290;0.0146930;0.0150100;248
RUBUSD;D;20180815;000000;0.0150290;0.0150380;0.0147130;0.0148080;239
RUBUSD;D;20180816;000000;0.0148150;0.0149510;0.0147880;0.0149110;272
RUBUSD;D;20180817;000000;0.0149100;0.0149420;0.0147500;0.0148840;278
RUBUSD;D;20180818;000000;0.0148760;0.0148760;0.0148760;0.0148760;12
RUBUSD;D;20180819;000000;0.0148540;0.0148540;0.0148240;0.0148310;16
RUBUSD;D;20180820;000000;0.0148330;0.0148760;0.0148070;0.0148490;272
RUBUSD;D;20180821;000000;0.0148680;0.0149030;0.0147450;0.0148380;261
RUBUSD;D;20180822;000000;0.0148020;0.0148310;0.0145770;0.0146530;279
RUBUSD;D;20180823;000000;0.0146430;0.0147570;0.0144500;0.0146030;287
RUBUSD;D;20180824;000000;0.0146020;0.0148560;0.0145880;0.0148560;288
RUBUSD;D;20180825;000000;0.0148220;0.0148590;0.0147750;0.0148590;13
RUBUSD;D;20180826;000000;0.0148220;0.0148220;0.0147820;0.0147830;18
RUBUSD;D;20180827;000000;0.0147770;0.0148740;0.0147360;0.0147760;288
RUBUSD;D;20180828;000000;0.0147910;0.0148130;0.0146730;0.0146820;276
RUBUSD;D;20180829;000000;0.0146840;0.0147000;0.0145770;0.0146670;288
RUBUSD;D;20180830;000000;0.0146350;0.0147030;0.0145720;0.0146020;289
RUBUSD;D;20180831;000000;0.0145990;0.0147970;0.0145930;0.0147630;290
RUBUSD;D;20180901;000000;0.0147610;0.0147660;0.0147150;0.0147660;10
RUBUSD;D;20180902;000000;0.0147490;0.0147490;0.0147490;0.0147490;2
RUBUSD;D;20180903;000000;0.0147480;0.0147660;0.0146170;0.0146920;292
RUBUSD;D;20180904;000000;0.0146740;0.0146790;0.0145570;0.0146170;290
RUBUSD;D;20180905;000000;0.0146200;0.0146690;0.0145390;0.0146130;286
RUBUSD;D;20180906;000000;0.0146080;0.0147330;0.0143490;0.0143920;272
RUBUSD;D;20180907;000000;0.0143960;0.0144760;0.0142260;0.0142260;289
RUBUSD;D;20180908;000000;0.0142290;0.0142290;0.0142250;0.0142250;7
RUBUSD;D;20180909;000000;0.0142680;0.0143280;0.0142560;0.0143280;24
RUBUSD;D;20180910;000000;0.0143280;0.0143280;0.0141230;0.0141250;290
RUBUSD;D;20180911;000000;0.0141250;0.0143570;0.0141030;0.0143570;290
RUBUSD;D;20180912;000000;0.0143590;0.0145130;0.0142830;0.0144440;290
RUBUSD;D;20180913;000000;0.0144670;0.0146630;0.0144410;0.0145930;290
RUBUSD;D;20180914;000000;0.0145910;0.0147710;0.0145430;0.0146260;288
RUBUSD;D;20180915;000000;0.0146470;0.0146470;0.0146230;0.0146470;13
RUBUSD;D;20180916;000000;0.0146470;0.0146500;0.0146280;0.0146500;13
RUBUSD;D;20180917;000000;0.0146480;0.0146640;0.0145890;0.0146370;284
RUBUSD;D;20180918;000000;0.0146360;0.0148030;0.0145850;0.0147900;291
RUBUSD;D;20180919;000000;0.0148070;0.0149380;0.0147800;0.0149320;291
RUBUSD;D;20180920;000000;0.0149420;0.0150520;0.0148970;0.0150300;275
RUBUSD;D;20180921;000000;0.0150260;0.0150620;0.0149220;0.0150120;288
RUBUSD;D;20180922;000000;0.0149960;0.0150320;0.0149960;0.0149960;8
RUBUSD;D;20180923;000000;0.0149980;0.0149980;0.0149600;0.0149600;8
RUBUSD;D;20180924;000000;0.0149600;0.0151680;0.0149310;0.0151230;292
RUBUSD;D;20180925;000000;0.0150970;0.0152050;0.0150370;0.0151460;289
RUBUSD;D;20180926;000000;0.0151400;0.0152230;0.0150880;0.0151310;291
RUBUSD;D;20180927;000000;0.0151270;0.0152740;0.0150790;0.0151890;291
RUBUSD;D;20180928;000000;0.0151930;0.0152370;0.0151310;0.0152040;290
RUBUSD;D;20180929;000000;0.0151900;0.0152040;0.0151900;0.0151940;13
RUBUSD;D;20180930;000000;0.0151810;0.0152130;0.0151810;0.0152130;8
RUBUSD;D;20181001;000000;0.0152130;0.0153590;0.0151690;0.0153410;291
RUBUSD;D;20181002;000000;0.0153290;0.0153450;0.0151960;0.0152130;289
RUBUSD;D;20181003;000000;0.0152260;0.0152500;0.0151250;0.0151380;289
RUBUSD;D;20181004;000000;0.0151270;0.0151400;0.0148640;0.0148900;285
RUBUSD;D;20181005;000000;0.0149060;0.0150060;0.0148820;0.0149600;289
RUBUSD;D;20181006;000000;0.0149550;0.0149580;0.0149550;0.0149550;13
RUBUSD;D;20181007;000000;0.0149680;0.0149880;0.0149550;0.0149550;13
RUBUSD;D;20181008;000000;0.0149550;0.0150670;0.0148640;0.0149560;287
RUBUSD;D;20181009;000000;0.0149650;0.0150570;0.0149140;0.0150460;288
RUBUSD;D;20181010;000000;0.0150460;0.0151040;0.0148930;0.0149140;290
RUBUSD;D;20181011;000000;0.0149030;0.0150850;0.0148800;0.0150310;289
RUBUSD;D;20181012;000000;0.0150300;0.0151210;0.0150080;0.0150760;288
RUBUSD;D;20181013;000000;0.0150880;0.0150990;0.0150880;0.0150880;8
RUBUSD;D;20181014;000000;0.0150880;0.0150970;0.0150470;0.0150970;24
RUBUSD;D;20181015;000000;0.0150930;0.0152480;0.0150290;0.0151810;291
RUBUSD;D;20181016;000000;0.0151770;0.0152730;0.0151720;0.0152500;291
RUBUSD;D;20181017;000000;0.0152470;0.0152700;0.0151800;0.0152080;291
RUBUSD;D;20181018;000000;0.0152100;0.0152210;0.0151290;0.0151460;289
RUBUSD;D;20181019;000000;0.0151460;0.0152510;0.0151280;0.0152390;290
RUBUSD;D;20181020;000000;0.0152260;0.0152260;0.0152200;0.0152200;11
RUBUSD;D;20181021;000000;0.0152520;0.0152520;0.0151920;0.0151920;21
RUBUSD;D;20181022;000000;0.0151920;0.0153260;0.0151730;0.0152850;281
RUBUSD;D;20181023;000000;0.0152850;0.0152940;0.0151670;0.0152100;399
RUBUSD;D;20181024;000000;0.0152310;0.0153250;0.0151530;0.0151900;435
RUBUSD;D;20181025;000000;0.0151800;0.0152310;0.0151390;0.0151910;433
RUBUSD;D;20181026;000000;0.0151920;0.0152320;0.0151180;0.0151730;295
RUBUSD;D;20181027;000000;0.0152440;0.0152440;0.0151680;0.0151680;10
RUBUSD;D;20181028;000000;0.0151850;0.0152290;0.0151780;0.0152290;11
RUBUSD;D;20181029;000000;0.0152340;0.0152340;0.0150970;0.0151480;292
RUBUSD;D;20181030;000000;0.0151490;0.0152340;0.0151320;0.0152340;290
RUBUSD;D;20181031;000000;0.0152320;0.0152370;0.0151350;0.0151360;291
RUBUSD;D;20181101;000000;0.0151390;0.0152070;0.0151370;0.0151860;288
RUBUSD;D;20181102;000000;0.0151850;0.0152200;0.0150440;0.0150750;289
RUBUSD;D;20181103;000000;0.0150750;0.0150800;0.0150720;0.0150770;13
RUBUSD;D;20181104;000000;0.0150720;0.0150720;0.0150720;0.0150720;6
RUBUSD;D;20181105;000000;0.0150710;0.0151580;0.0150110;0.0150980;287
RUBUSD;D;20181106;000000;0.0150980;0.0151830;0.0150740;0.0150870;291
RUBUSD;D;20181107;000000;0.0150860;0.0151490;0.0150330;0.0150330;291
RUBUSD;D;20181108;000000;0.0150340;0.0150770;0.0148950;0.0149010;290
RUBUSD;D;20181109;000000;0.0149030;0.0149350;0.0146300;0.0146710;291
RUBUSD;D;20181110;000000;0.0146770;0.0147290;0.0146740;0.0146790;30
RUBUSD;D;20181111;000000;0.0146930;0.0146930;0.0146930;0.0146930;12
RUBUSD;D;20181112;000000;0.0146930;0.0148080;0.0146880;0.0146890;278
RUBUSD;D;20181113;000000;0.0146870;0.0147580;0.0146280;0.0146340;292
RUBUSD;D;20181114;000000;0.0146390;0.0148800;0.0146250;0.0148640;286
RUBUSD;D;20181115;000000;0.0148690;0.0151450;0.0148310;0.0151450;290
RUBUSD;D;20181116;000000;0.0151350;0.0151810;0.0150760;0.0150980;289
RUBUSD;D;20181117;000000;0.0150930;0.0151220;0.0150880;0.0151170;27
RUBUSD;D;20181118;000000;0.0151150;0.0151150;0.0151090;0.0151090;9
RUBUSD;D;20181119;000000;0.0151120;0.0152270;0.0150870;0.0152100;274
RUBUSD;D;20181120;000000;0.0152020;0.0152190;0.0150580;0.0150760;290
RUBUSD;D;20181121;000000;0.0150720;0.0152160;0.0150440;0.0151850;292
RUBUSD;D;20181122;000000;0.0151840;0.0152390;0.0151460;0.0151970;291
RUBUSD;D;20181123;000000;0.0151850;0.0152200;0.0150160;0.0150590;290
RUBUSD;D;20181124;000000;0.0150590;0.0150810;0.0150550;0.0150810;19
RUBUSD;D;20181125;000000;0.0150610;0.0150610;0.0149550;0.0150100;12
RUBUSD;D;20181126;000000;0.0150100;0.0150620;0.0148190;0.0148550;290
RUBUSD;D;20181127;000000;0.0148630;0.0149980;0.0147990;0.0148620;291
RUBUSD;D;20181128;000000;0.0148620;0.0149340;0.0147840;0.0148740;290
RUBUSD;D;20181129;000000;0.0148760;0.0151140;0.0148050;0.0150580;291
RUBUSD;D;20181130;000000;0.0150750;0.0151410;0.0148450;0.0148790;290
RUBUSD;D;20181201;000000;0.0148850;0.0148910;0.0148500;0.0148670;19
RUBUSD;D;20181202;000000;0.0149300;0.0149300;0.0148650;0.0148650;9
RUBUSD;D;20181203;000000;0.0148930;0.0150770;0.0148680;0.0149900;290
RUBUSD;D;20181204;000000;0.0149960;0.0150630;0.0149100;0.0149310;291
RUBUSD;D;20181205;000000;0.0149230;0.0150040;0.0149010;0.0149810;291
RUBUSD;D;20181206;000000;0.0149830;0.0150220;0.0148500;0.0149090;291
RUBUSD;D;20181207;000000;0.0149120;0.0151070;0.0148660;0.0150050;291
RUBUSD;D;20181208;000000;0.0150190;0.0150190;0.0150020;0.0150190;21
RUBUSD;D;20181209;000000;0.0150150;0.0150700;0.0150150;0.0150200;17
RUBUSD;D;20181210;000000;0.0150200;0.0150710;0.0149500;0.0149500;290
RUBUSD;D;20181211;000000;0.0149580;0.0150600;0.0149030;0.0150290;288
RUBUSD;D;20181212;000000;0.0150280;0.0150800;0.0149930;0.0150200;292
RUBUSD;D;20181213;000000;0.0150210;0.0150690;0.0149910;0.0150630;288
RUBUSD;D;20181214;000000;0.0150630;0.0150730;0.0146960;0.0149390;291
RUBUSD;D;20181215;000000;0.0149840;0.0149870;0.0149240;0.0149300;23
RUBUSD;D;20181216;000000;0.0149620;0.0149740;0.0149240;0.0149740;19
RUBUSD;D;20181217;000000;0.0149740;0.0150090;0.0148280;0.0149370;291
RUBUSD;D;20181218;000000;0.0149450;0.0149840;0.0148060;0.0148060;292
RUBUSD;D;20181219;000000;0.0148040;0.0148830;0.0146740;0.0147700;291
RUBUSD;D;20181220;000000;0.0147810;0.0148310;0.0145160;0.0146060;291
RUBUSD;D;20181221;000000;0.0146010;0.0146930;0.0144290;0.0144740;289
RUBUSD;D;20181222;000000;0.0144730;0.0144950;0.0144340;0.0144910;26
RUBUSD;D;20181223;000000;0.0144510;0.0144530;0.0144510;0.0144530;20
RUBUSD;D;20181224;000000;0.0145050;0.0146130;0.0143860;0.0145330;286
RUBUSD;D;20181225;000000;0.0145330;0.0146280;0.0144630;0.0145110;280
RUBUSD;D;20181226;000000;0.0145310;0.0145440;0.0143560;0.0145200;285
RUBUSD;D;20181227;000000;0.0145090;0.0145280;0.0143010;0.0143520;288
RUBUSD;D;20181228;000000;0.0143530;0.0144230;0.0143080;0.0143290;289
RUBUSD;D;20181229;000000;0.0143400;0.0144330;0.0143080;0.0143280;20
RUBUSD;D;20181230;000000;0.0143370;0.0143370;0.0143370;0.0143370;13
RUBUSD;D;20181231;000000;0.0143370;0.0144430;0.0142770;0.0143460;284
RUBUSD;D;20190101;000000;0.0143040;0.0144140;0.0142510;0.0143060;180
RUBUSD;D;20190102;000000;0.0144390;0.0145150;0.0142890;0.0144690;279
RUBUSD;D;20190103;000000;0.0144660;0.0145520;0.0143460;0.0145220;291
RUBUSD;D;20190104;000000;0.0145090;0.0147710;0.0143500;0.0147170;290
RUBUSD;D;20190105;000000;0.0147290;0.0148340;0.0147290;0.0147370;19
RUBUSD;D;20190107;000000;0.0146270;0.0149720;0.0145470;0.0149680;281
RUBUSD;D;20190108;000000;0.0149540;0.0149650;0.0148190;0.0149000;290
RUBUSD;D;20190109;000000;0.0149000;0.0149580;0.0148240;0.0149360;291
RUBUSD;D;20190110;000000;0.0149370;0.0149650;0.0148140;0.0149140;291
RUBUSD;D;20190111;000000;0.0149140;0.0149280;0.0148570;0.0149090;291
RUBUSD;D;20190112;000000;0.0149120;0.0149120;0.0148820;0.0149070;26
RUBUSD;D;20190113;000000;0.0149110;0.0149250;0.0149090;0.0149140;17
RUBUSD;D;20190114;000000;0.0149140;0.0149920;0.0148210;0.0148790;286
RUBUSD;D;20190115;000000;0.0148830;0.0149110;0.0148550;0.0148830;288
RUBUSD;D;20190116;000000;0.0148890;0.0150480;0.0148510;0.0150290;292
RUBUSD;D;20190117;000000;0.0150320;0.0150510;0.0149560;0.0150310;288
RUBUSD;D;20190118;000000;0.0150320;0.0150820;0.0150000;0.0150520;292
RUBUSD;D;20190119;000000;0.0150670;0.0150720;0.0150320;0.0150670;23
RUBUSD;D;20190120;000000;0.0150750;0.0150770;0.0150540;0.0150770;11
RUBUSD;D;20190121;000000;0.0150770;0.0151640;0.0149420;0.0150200;291
RUBUSD;D;20190122;000000;0.0150200;0.0150350;0.0149700;0.0149860;292
RUBUSD;D;20190123;000000;0.0149910;0.0151040;0.0149880;0.0150950;291
RUBUSD;D;20190124;000000;0.0150960;0.0151830;0.0150730;0.0151710;291
RUBUSD;D;20190125;000000;0.0151670;0.0151950;0.0150550;0.0151140;291
RUBUSD;D;20190126;000000;0.0151150;0.0151200;0.0150890;0.0151170;21
RUBUSD;D;20190127;000000;0.0151170;0.0151790;0.0149840;0.0151170;49
RUBUSD;D;20190128;000000;0.0151170;0.0152150;0.0149840;0.0150490;292
RUBUSD;D;20190129;000000;0.0150480;0.0151150;0.0150210;0.0151010;291
RUBUSD;D;20190130;000000;0.0151010;0.0152530;0.0150580;0.0152340;291
RUBUSD;D;20190131;000000;0.0152310;0.0152990;0.0151840;0.0152570;291
RUBUSD;D;20190201;000000;0.0152570;0.0152630;0.0151730;0.0152340;291
RUBUSD;D;20190202;000000;0.0152390;0.0152390;0.0152110;0.0152310;28
RUBUSD;D;20190203;000000;0.0152270;0.0152360;0.0151920;0.0152300;37
RUBUSD;D;20190204;000000;0.0152420;0.0152460;0.0151780;0.0152030;292
RUBUSD;D;20190205;000000;0.0152030;0.0152440;0.0151940;0.0151990;292
RUBUSD;D;20190206;000000;0.0152010;0.0152110;0.0151310;0.0151390;291
RUBUSD;D;20190207;000000;0.0151350;0.0151880;0.0150780;0.0151320;291
RUBUSD;D;20190208;000000;0.0151280;0.0152410;0.0150570;0.0151660;290
RUBUSD;D;20190209;000000;0.0151700;0.0152410;0.0151170;0.0151800;28
RUBUSD;D;20190210;000000;0.0152700;0.0152750;0.0151750;0.0152330;53
RUBUSD;D;20190211;000000;0.0152330;0.0152850;0.0151170;0.0151610;292
RUBUSD;D;20190212;000000;0.0151580;0.0152230;0.0150890;0.0151440;290
RUBUSD;D;20190213;000000;0.0151410;0.0151980;0.0149730;0.0149940;292
RUBUSD;D;20190214;000000;0.0149830;0.0150440;0.0148520;0.0149620;291
RUBUSD;D;20190215;000000;0.0149520;0.0150430;0.0149370;0.0150430;291
RUBUSD;D;20190216;000000;0.0150420;0.0150570;0.0150340;0.0150340;22
RUBUSD;D;20190217;000000;0.0150810;0.0150810;0.0150510;0.0150810;44
RUBUSD;D;20190218;000000;0.0150810;0.0151190;0.0150390;0.0150620;291
RUBUSD;D;20190219;000000;0.0150610;0.0151760;0.0150450;0.0151610;292
RUBUSD;D;20190220;000000;0.0151620;0.0152330;0.0151170;0.0151680;292
RUBUSD;D;20190221;000000;0.0151830;0.0152540;0.0151170;0.0152090;291
RUBUSD;D;20190222;000000;0.0152120;0.0152670;0.0151170;0.0152590;290
RUBUSD;D;20190223;000000;0.0152570;0.0152620;0.0152330;0.0152550;27
RUBUSD;D;20190224;000000;0.0152600;0.0152600;0.0152200;0.0152520;40
RUBUSD;D;20190225;000000;0.0152420;0.0153030;0.0151670;0.0152220;292
RUBUSD;D;20190226;000000;0.0152160;0.0152360;0.0151310;0.0151740;291
RUBUSD;D;20190227;000000;0.0151690;0.0151920;0.0151120;0.0151640;292
RUBUSD;D;20190228;000000;0.0151640;0.0151800;0.0151190;0.0151280;292
RUBUSD;D;20190301;000000;0.0151470;0.0151900;0.0151090;0.0151280;291
RUBUSD;D;20190302;000000;0.0151280;0.0151290;0.0151230;0.0151260;31
RUBUSD;D;20190303;000000;0.0151260;0.0151700;0.0151250;0.0151660;47
RUBUSD;D;20190304;000000;0.0151260;0.0151920;0.0151260;0.0151550;292
RUBUSD;D;20190305;000000;0.0151820;0.0152040;0.0151480;0.0151630;291
RUBUSD;D;20190306;000000;0.0151490;0.0151650;0.0151080;0.0151180;291
